Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-AG-4021	0	0.00775248204465414	0.0388476396823154	0.00835910068317196	0	0.0726510770768271	0	0	0.0505278338178586	0	0.101454765340116	0	0	0.350847345011303	0.00123086994337739	0.133561540718672	0	0	0	0.220563760889513	0	0.0142035847921908	0.11	0.114857823419983	1.08105264602064
TCGA-AG-3731	0.042449985228204	0	0.171706729767006	0.13880301881626	0	0.0941155461162624	0.0297093928835044	0.059588869247019	0.0195760499384446	0	0	0.0135723887980787	0	0.112139569319606	0.124767487457434	0.11350939390315	0.000930387907657319	0	0.0567996632055088	0	0.00666129816014973	0.0156702192517164	0.011	0.33850974558268	0.943800149860891
TCGA-AG-A016	0	0.0250939061522045	0.397640131076278	0	0.114526438062147	0.0989303607577144	0.0108429827395399	0.0213859111491681	0	0	0.0468700750542614	0.0288334718701001	0.00805630663491918	0.125489370507373	0	0.0923027881637169	0	0	0	0.0300282578325773	0	0	0.005	0.42931780502747	0.908892816011371
TCGA-AG-A01J	0	0.00215140697413757	0.143266600037399	0.195518617671742	0	0.110333862733754	0.0953274983795573	0.0423634922203988	0.0626241279101432	0	0.0180074777980518	0.00413108649058764	0	0.235808245642018	0.0217166891454911	0.0287308498412946	0	0	0	0.0400200451554251	0	0	0.028	0.241260218939941	0.992686616126269
TCGA-AG-3608	0.0166237742196139	0	0.159183290886568	0.16646802788838	0	0.0239901456796319	0.17635589090248	0.0188595795395563	0.0141384967749137	0	0.0340750465767966	0.00424506116375959	0.0186092841956836	0.132939848986113	0.0996737743610164	0.0222617676960213	0.0973171640616625	0	0.0123821508063387	0	0.00287669626146461	0	0.016	0.310918494052685	0.953883963848082
TCGA-AG-4007	0	0	0.464270022409672	0.143929136086662	0	0	0.010942977361446	0.0150013311481868	0.0691670918788795	0.0063074630384932	0.0127728034648472	0	0	0.0246725178466547	0.0444376936798946	0.13928363302404	0.0371805117384183	0	0	0.032034818322806	0	0	0	0.569311737805753	0.821598026284917
TCGA-EI-6508	0	0.0243394755398571	0.369069759296361	0.0511317018096695	0	0.17542144003342	0.0251202672333112	0.0182961669051169	0.0529316927169476	0	0.0443638879947727	0	0.00873215377045968	0.0397059298378217	0.0293768248731049	0.0690411816824472	0.0666468632247153	0	0.000742373644531359	0.0250802814374642	0	0	0.001	0.54284839703652	0.840317081884521
TCGA-AG-3883	0.00937985222677047	0.0112364417054773	0.0510196191497404	0.0381117736170273	0.00119758033568591	0	0.133667881502256	0.00528041208100121	0.0476656528017752	0	0.114053902610529	0	0	0.308636734520584	0.022246166145497	0.125529132352802	0	0	0	0.112073684432708	0.00610459414476522	0.0137965723733817	0.11	0.114696338836133	1.05431445858251
TCGA-CL-4957	0.0557467728253634	0	0.20833883755429	0.0299493861296088	0	0.124395099656868	0.299610402488056	0.0135982784742195	0	0	0.0630162067799454	0	0	0.0991061593195064	0.00270077093296792	0.0886640095069136	0.0148740763322609	0	0	0	0	0	0.00800000000000001	0.396916104392424	0.918626251791578
TCGA-EI-6507	0	0	0.0324768662966901	0.211578011846602	0	0.0608921368653609	0.0524103415799054	0.0318568316692768	0	0	0.0945675068340288	0	0.00889995378579438	0.249290972033448	0.0289161205488444	0.0754529703112924	0	0	0	0.114749271165178	0	0.0389090170635796	0.107	0.118212849354591	1.05115054435885
TCGA-AG-3584	0	0.00938971733822689	0.168559489053485	0.102780659804957	0	0.00576963704100929	0.0157927739539197	0.0547335438374028	0.121447661562624	0	0	0.0213037569827589	0	0.295080949379228	0.0160772329317584	0.157642228469774	0.00615686493065527	0	0.0252654847142002	0	0	0	0.02	0.270647877267352	0.98046036763371
TCGA-CI-6624	0.0141772164597866	0.0182507580750722	0.139456822056512	0.12622576894716	0	0.142612385466175	0	0.00300406092980105	0.12789785115553	0	0.0229440803213147	0	0	0.182388309906025	0.0765322169162722	0.0558956853085841	0.0355533379273105	0	0.0284269985879481	0.0237593902865429	0.00287511765596551	0	0.019	0.276418925170807	0.971915322692862
TCGA-AG-3898	0	0.025004671386638	0.045333336417237	0.0992169600007863	0	0.0221761383176775	0.099989091044072	0.123364842737862	0.00814208246145324	0	0.0119051278156833	0.00500314077782838	0	0.13185132240218	0.108687177683837	0.102162147971328	0.0179242695700266	0.0102343795335791	0.03253847378215	0	0.00643347704223649	0.150033361055425	0.094	0.13215185795369	1.0311553682602
TCGA-AG-A00Y	0.0586524397107722	0	0.216841730854018	0.0603089777491495	0	0.024839657565676	0.147252353062531	0.0956479637862846	0.102697342702854	0	0	0	0	0.140899428429929	0.0898827660568462	0.02755161211783	0	0.0119718112057571	0.0234539167583529	0	0	0	0.00800000000000001	0.395851260431544	0.918792145487842
TCGA-AG-4005	0	0.0138612400631352	0.22782055788896	0.0359288253640765	0	0.188523231807	0	0.0150903939765233	0.0632042919714666	0	0.0134275743686834	0.00120548959320974	0	0.164353402930625	0.0103274898483693	0.14235620675347	0.00787886211790064	0	0.0762470855460297	0.0236328053437811	0	0.0161425424267691	0.00900000000000001	0.38258377671139	0.924419474029018
TCGA-AG-4022	0.0619974382697312	0	0.0497928237090007	0.0628082019450143	0	0.125955993907402	0.0605891267922151	0.0497044359037793	0.0172794683337151	0	0.0621645253959339	0	0	0.200696818937237	0.0873395161153781	0.107631453070758	0.0291514367942233	0.0067678271114273	0	0.0630668943576887	0.0150540393564955	0	0.061	0.168490237328904	1.01482107558054
TCGA-AG-3892	0.0026732111652484	0	0.305327804770489	0.197809077042722	0	0	0.0383650735537042	0.102994729695462	0.0350988934273445	0.00510533527185149	0.0265086651204624	0	0	0.0532660829110411	0.0667127200885531	0.0290858422702697	0.0505191876569117	0	0	0.0625644663542253	0.0159667783051886	0.00800213236652669	0.002	0.457503814157105	0.888327878270635
TCGA-AG-A025	0	0.00196418467846091	0.142932472796964	0.139018439500873	0	0.0949185795738194	0.00721844565947872	0.0775561946378427	0.119682624802447	0	0.0903910508237426	0	0	0.144860021769933	0.0341666744785644	0.0805897364679274	0.0118148520039193	0	0	0.0548867228060277	0	0	0.036	0.223089691440466	0.998905314465297
TCGA-AG-3887	0	0.0133308154278013	0.101721089345245	0.177676318543811	0	0.0599789695176457	0.237346920428052	0.101238019941611	0.0371887152494445	0	0.0564407399581307	0.00779978963437177	0	0.0709381751388388	0.0261643013714767	0.0635480663266783	0	0	0.0466280791168928	0	0	0	0.05	0.187225527418546	1.01434543158857
TCGA-AG-3890	0.00093186622527325	0.029030726730895	0.381685098255993	0.165285167887428	0	0.0544169276629724	0.00148266764216623	0.066351826730944	0.0680262225783263	0	0.0316878220316028	0.010334968548398	0	0.0940495719527255	0.0100090362403552	0.0375009130834948	0.0382688973650757	0	0	0.0109382870643495	0	0	0.001	0.534104076720866	0.844896575550042
TCGA-AF-2690	0.0395282438306954	0	0.258805835221028	0.0894693068721358	0	0.0262004221533413	0.0461911223906326	0.0384420174552879	0.0420572645311893	0	0.00341337021648346	0	0	0.12228383302256	0.058101218577483	0.14316255261441	0.0619669845955285	0	0.0523870577123427	0	0	0.0179907708068808	0.002	0.463789288792434	0.885981872595099
TCGA-AG-A023	0.123794439412363	0	0.147445613041427	0.232519540765178	0	0	0.115330502187567	0.0619609837738928	0.118544866117158	0	0	0	0	0.104503903495174	0.0170148802298378	0.0698061990013302	8.80646032102218e-05	0	0	0.00899100737286186	0	0	0.01	0.374098998089392	0.931177940563823
TCGA-AG-A015	0	0.00408927506156498	0.145377622151836	0	0.0131097458941936	0.344994124653871	0.02804507339961	0	0.0329544054966341	0	0.0843185665307253	0	0	0.248861474270771	0	0	0	0.00477142465128975	0	0.0934782878895044	0	0	0.044	0.201254149976761	1.01293734964248
TCGA-AG-4008	0	0.0222228804746787	0.101892931418598	0.0489089218134784	0	0.149881480139391	0.0527292664607526	0.0578163334093741	0.00545241039300735	0	0.0397316804869915	0.00217164677139637	0.00466542547339689	0.198756043043696	0.087090251985291	0.114199028884498	0	0	0.0893178572307938	0.0240665160558866	0	0.00109732595877014	0.047	0.192147422305833	1.00218056993755
TCGA-AG-A036	0.0509860967477991	0	0.0938383760899726	0.151917623742272	0	0	0.167380700563318	0.0493657733440769	0.00605020430460874	0	0.0785946821859878	0	0	0.26257250363555	0.076902814978531	0.0612252995342953	0.00116592487358825	0	0	0	0	0	0.036	0.222522467537455	0.996945739641723
TCGA-AG-3882	0.0960955584423402	0	0.374207295367853	0.12840669713532	0	0	0.0083450467080816	0.0228719699047259	0.152752420357868	0	0.02383711070863	0	0	0.10412565114115	0.0369533614651816	0.0243941683194449	0.00977328095467577	0	0.0149960470817191	0.00120150670559151	0	0.0020398857074189	0	0.570966097617432	0.820243213920536
TCGA-AG-3896	0	0.0236482031384386	0.251472791714542	0.0464083710811287	0	0.0409172978406889	0.0772285434046615	0.0473907401770242	0.0520950145883736	0	0.065503468849101	0	0	0.108829414811686	0.0596155371923874	0.172095222181669	0.0547953950202995	0	0	0	0	0	0.005	0.432344701257004	0.900992212107386
TCGA-AG-3742	0	0	0.068025415418811	0.0094704475516122	0	0.156923200982051	0.0857467471073953	0.0639678763007681	0.0112703863964799	0	0.159496036281842	0	0	0.192639517846533	0.0559522724386647	0.144394898741325	0	0.000552995971237654	0.0105281869722486	0.0203268607452756	0	0.0207051572457554	0.1	0.123512536246711	1.03634988053851
TCGA-CI-6622	0.0480980846467625	0	0.251493924245498	0.0364398328972599	0	0.0742382308651947	0.204087043497297	0	0.0137358255348518	0	0.13637894560556	0	0.0130455915914815	0.0470950941858161	0	0.0165196307084922	0.0427580695026839	0.00112524814172012	0	0.114984478577382	0	0	0.00700000000000001	0.407019991971332	0.914754794706204
TCGA-AG-A00C	0	0.0430550554064089	0.306912300049385	0.0563819243279674	0	0.069232579288473	0.104771406200244	0.11711621414541	0.0641246363284871	0	0	0.0762228782420205	0	0.0796764725850165	0.0223820337965854	0	0	0.0121448283479808	0.0479796712820214	0	0	0	0.002	0.472455874664162	0.881166368174294
TCGA-AG-3885	0	0	0.277134139601271	0.184202193506276	0	0	0	0.0321758381143639	0.161700277539434	0	0.0447632157399381	0	0	0.185194189219672	0.0093252328685848	0.0399371033435226	0.024825656119824	0	0	0.0407421539471146	0	0	0.005	0.432847383805703	0.901854466949296
TCGA-AG-A008	0	0	0.144264070380267	0.00736864611539553	0	0.520489717514592	0	0	0	0	0	0.0838037712522157	0.00563397244658574	0.145990989954343	0	0.0555295268504369	0	0	0	0.0369193054861634	0	0	0.099	0.127266533885911	1.05751653010434
TCGA-EI-6511	0.0381190227059225	0	0.364080188409227	0.118290334269349	0	0	0.0880138032835631	0.0131397405979091	0.0272852350062684	0	0.0379108728487473	0	0	0.149510279074402	0.0478856010877484	0.0727357721791401	0	0	0	0.0421245246358125	0	0.000904625901911083	0.001	0.532918197652111	0.845929565101482
TCGA-DC-5869	0	0.0195275567510647	0.188555349399545	0.0933679715771793	0	0.090059678839146	0.157645713775319	0.0715476511462018	0.0109674910157852	0	0.013110214472087	0	0.000445356855750336	0.05702472002646	0.0311966512684389	0.0312384271795348	0.119962412170816	0.0299913623856452	0	0.0404949445263357	0.0448644986106919	0	0.00900000000000001	0.380271304511756	0.924356427105552
TCGA-EI-6882	0	0.020991555774341	0.265134255033696	0.0584030221113785	0	0.221744257809648	0.0484166564054378	0	0	0	0.0466855922498115	0	0	0.148595075544014	0.0569629763070387	0.0992133837332868	0	0	0.0208622428795846	0.00105433321364935	0	0.0119366489381139	0.001	0.519441587696091	0.857146995026974
